Year;quarter;ukos;mode;country;purpose;package;Age;Sex;duration;visits;nights;expend;sample
2022;3;1;1;12;1;2;2;2;2;"3633,922";"25437,457";"1629875,330";3
2022;3;1;1;12;1;2;3;1;2;"2739,446";"19176,122";"3004624,622";2
2022;3;1;1;12;1;2;3;1;3;"6148,802";"125300,308";"2542853,557";2
2022;3;1;1;12;1;2;3;2;2;"5703,726";"39926,079";"1939226,609";2
2022;3;1;1;12;1;2;4;1;2;"8367,642";"50109,580";"7166997,780";4
2022;3;1;1;12;1;2;4;1;3;"1938,259";"27135,626";"1397484,728";1
2022;3;1;1;12;1;2;4;2;2;"5465,548";"38258,834";"3097272,188";5
2022;3;1;1;12;1;2;4;2;3;"2923,612";"40930,568";"1664283,845";2
2022;3;1;1;12;1;2;5;1;2;"6547,352";"57841,873";"3666388,003";4
2022;3;1;1;12;1;2;5;1;3;"2122,425";"29713,949";"1439004,109";1
2022;3;1;1;12;1;2;5;2;2;"11431,977";"92232,988";"8292961,411";5
2022;3;1;1;12;1;2;5;2;3;"5247,882";"75072,724";"4827280,504";3
2022;3;1;1;12;1;2;6;1;2;"5926,405";"43534,956";"2839014,163";3
2022;3;1;1;12;1;2;6;1;3;"6455,227";"90373,178";"28979702,268";3
2022;3;1;1;12;1;2;6;2;2;"9258,465";"78832,671";"5839463,451";5
2022;3;1;1;12;1;2;6;2;3;"1351,789";"18925,045";"1659613,576";2
2022;3;1;1;12;1;2;7;1;2;"971,053";"6797,374";"1291501,095";1
2022;3;1;1;12;1;2;7;1;3;"2122,425";"29713,949";"1523901,107";1
2022;3;1;1;12;1;2;7;2;2;"1137,097";"11370,972";"269492,030";1
2022;3;1;1;12;2;1;3;1;1;"1173,570";"3520,709";"234713,941";1
2022;3;1;1;12;2;1;3;1;2;"1753,861";"7015,443";"701544,293";1
2022;3;1;1;12;2;1;5;1;2;"1701,334";"17013,341";"3850119,031";1
2022;3;1;1;12;2;2;6;1;2;"2050,120";"14350,837";"3374496,760";1
2022;3;1;1;12;4;1;1;1;2;"2322,872";"16260,106";"349284,563";2
2022;3;1;1;12;4;1;1;1;3;"866,841";"17336,825";"491498,994";1
2022;3;1;1;12;4;1;1;2;3;"1173,570";"24644,964";"293392,426";1
2022;3;1;1;12;4;1;1;2;4;"3765,467";"237224,399";"5727274,784";1
2022;3;1;1;12;4;1;2;1;2;"1173,570";"14082,836";"821498,794";1
2022;3;1;1;12;4;1;2;1;3;"1173,570";"16429,976";"390798,712";1
2022;3;1;1;12;4;1;2;2;2;"3468,916";"19078,263";"433575,732";2
2022;3;1;1;12;4;1;2;2;4;"2817,804";"103931,084";"1201848,611";3
2022;3;1;1;12;4;1;3;1;1;"866,841";"2600,524";"173368,252";1
2022;3;1;1;12;4;1;3;1;2;"2774,755";"27528,853";"1622091,295";3
2022;3;1;1;12;4;1;3;1;3;"2563,305";"35886,264";"320413,074";1
2022;3;1;1;12;4;1;3;1;4;"464,088";"14386,723";"116021,958";1
2022;3;1;1;12;4;1;3;2;1;"1173,570";"1173,570";"152564,062";1
2022;3;1;1;12;4;1;3;2;2;"1456,031";"16016,341";"145603,099";1
2022;3;1;1;12;4;1;3;2;3;"4193,890";"73988,852";"2770094,820";4
2022;3;1;1;12;4;1;3;2;4;"1173,570";"92712,007";"586784,853";1
2022;3;1;1;12;4;1;4;1;1;"1173,570";"3520,709";"586784,853";1
2022;3;1;1;12;4;1;4;1;3;"5955,472";"99168,891";"2341339,970";6
2022;3;1;1;12;4;1;4;1;4;"5199,174";"164459,020";"4051562,163";3
2022;3;1;1;12;4;1;4;2;2;"2602,075";"15612,449";"1951556,099";1
2022;3;1;1;12;4;1;4;2;3;"3784,357";"55000,547";"2979497,226";4
2022;3;1;1;12;4;1;4;2;4;"1733,683";"78882,555";"1855907,137";2
2022;3;1;1;12;4;1;5;1;2;"2912,062";"24752,527";"436809,298";2
2022;3;1;1;12;4;1;5;1;4;"2347,139";"136134,086";"2794269,469";2
2022;3;1;1;12;4;1;5;2;2;"464,088";"2784,527";"92817,566";1
2022;3;1;1;12;4;1;5;2;3;"464,088";"6961,317";"201878,206";1
2022;3;1;1;12;4;1;5;2;4;"3824,532";"198875,649";"1912265,858";1
2022;3;1;1;12;4;1;6;1;2;"3484,237";"23289,031";"1096654,953";3
2022;3;1;1;12;4;1;9;1;3;"2957,659";"41407,228";"1422634,050";1
2022;3;1;1;12;5;1;2;2;1;"866,841";"2600,524";"13002,619";1
2022;3;1;1;12;5;1;2;2;3;"673,181";"9424,531";"336590,408";1
2022;3;1;1;12;5;1;3;1;3;"1173,570";"24644,964";"2867030,791";1
2022;3;1;1;12;5;1;3;1;5;"948,070";"109028,068";"4740350,792";1
2022;3;1;1;12;5;1;4;1;2;"1057,874";"5289,371";"246484,693";1
2022;3;1;1;13;1;1;1;1;2;"1125,707";"11257,070";"2673554,091";1
2022;3;1;1;13;1;1;1;1;3;"3448,579";"53481,157";"2876292,257";3
2022;3;1;1;13;1;1;1;2;2;"7277,188";"56958,682";"5282303,834";6
2022;3;1;1;13;1;1;1;2;3;"866,841";"12135,778";"823499,197";1
2022;3;1;1;13;1;1;2;1;2;"21060,348";"167900,390";"12726708,400";12
2022;3;1;1;13;1;1;2;1;3;"3424,095";"47937,336";"3834924,885";2
2022;3;1;1;13;1;1;2;2;1;"1173,570";"3520,709";"1290926,676";1
2022;3;1;1;13;1;1;2;2;2;"21727,566";"146408,630";"12195908,032";14
2022;3;1;1;13;1;1;3;1;1;"2367,766";"7103,298";"959598,641";3
2022;3;1;1;13;1;1;3;1;2;"9728,601";"71569,863";"10986856,793";10
2022;3;1;1;13;1;1;3;1;3;"3175,827";"46712,985";"2665081,565";2
2022;3;1;1;13;1;1;3;2;1;"2563,305";"7689,914";"1048391,579";1
2022;3;1;1;13;1;1;3;2;2;"24526,845";"158396,373";"21508125,525";13
2022;3;1;1;13;1;1;3;2;4;"3765,467";"267348,133";"6476602,648";1
2022;3;1;1;13;1;1;4;1;1;"4025,604";"10375,479";"3195220,253";2
2022;3;1;1;13;1;1;4;1;2;"29175,601";"218247,369";"30059477,447";18
2022;3;1;1;13;1;1;4;1;3;"5143,933";"82723,109";"4633664,312";4
2022;3;1;1;13;1;1;4;2;2;"21626,155";"163246,777";"13719070,802";9
2022;3;1;1;13;1;1;4;2;3;"3237,553";"61513,499";"951840,451";2
2022;3;1;1;13;1;1;5;1;1;"1701,334";"5104,002";"695845,640";1
2022;3;1;1;13;1;1;5;1;2;"34517,393";"238335,909";"22560856,320";18
2022;3;1;1;13;1;1;5;1;3;"4222,418";"61724,141";"6891563,470";4
2022;3;1;1;13;1;1;5;2;2;"12355,879";"88019,489";"8293701,652";9
2022;3;1;1;13;1;1;5;2;3;"6509,999";"111733,613";"10309289,700";4
2022;3;1;1;13;1;1;5;2;4;"2957,659";"85772,115";"5915318,295";1
2022;3;1;1;13;1;1;6;1;2;"18539,049";"141635,747";"17115512,858";9
2022;3;1;1;13;1;1;6;1;3;"1173,570";"16429,976";"1696981,794";1
2022;3;1;1;13;1;1;6;2;2;"11626,377";"96421,274";"13104623,149";8
2022;3;1;1;13;1;1;6;2;3;"2874,904";"55560,660";"2522241,790";2
2022;3;1;1;13;1;1;7;1;2;"4701,101";"49439,443";"5279539,443";3
2022;3;1;1;13;1;1;7;1;3;"3851,358";"55857,274";"2507156,805";2
2022;3;1;1;13;1;1;7;2;2;"12875,969";"106360,525";"9186023,350";8
2022;3;1;1;13;1;1;7;2;3;"1137,097";"19330,652";"852822,879";1
2022;3;1;1;13;1;1;9;1;2;"2368,299";"16578,090";"1937268,175";2
2022;3;1;1;13;1;1;9;1;3;"1618,776";"22662,868";"386887,530";1
2022;3;1;1;13;1;1;9;9;2;"1392,796";"12535,696";"1364054,457";2
2022;3;1;1;13;1;2;1;1;2;"1529,721";"16826,929";"1378278,467";1
2022;3;1;1;13;1;2;1;2;2;"1173,570";"11735,697";"1249851,736";1
2022;3;1;1;13;1;2;2;1;2;"1840,128";"15662,155";"1627347,119";2
2022;3;1;1;13;1;2;2;2;2;"4346,434";"30425,041";"3425770,703";3
2022;3;1;1;13;1;2;3;1;2;"10348,819";"83477,313";"6433049,997";6
2022;3;1;1;13;1;2;3;2;2;"16019,070";"110996,390";"21516875,721";7
2022;3;1;1;13;1;2;4;1;2;"7649,928";"64031,617";"6688536,734";5
2022;3;1;1;13;1;2;4;2;2;"11411,489";"89037,006";"8040564,726";9
2022;3;1;1;13;1;2;4;2;3;"3106,510";"43491,140";"3128255,561";1
2022;3;1;1;13;1;2;5;1;2;"5235,300";"37575,807";"4893037,756";4
2022;3;1;1;13;1;2;5;2;2;"6561,563";"52903,750";"7318730,755";5
2022;3;1;1;13;1;2;5;2;3;"464,088";"6497,230";"328110,096";1
2022;3;1;1;13;1;2;6;1;1;"2324,270";"6972,810";"1136568,110";1
2022;3;1;1;13;1;2;6;1;2;"11781,224";"86568,901";"9997396,409";8
2022;3;1;1;13;1;2;6;2;2;"7474,603";"55103,485";"8254961,150";6
2022;3;1;1;13;1;2;6;2;3;"4863,493";"68088,901";"9345208,495";3
2022;3;1;1;13;1;2;7;1;2;"16198,505";"112490,544";"16436802,885";11
2022;3;1;1;13;1;2;7;1;3;"3365,996";"47123,948";"4590439,395";2
2022;3;1;1;13;1;2;7;2;2;"10586,922";"81081,264";"13869070,824";5
2022;3;1;1;13;1;2;7;2;3;"1477,689";"20687,647";"2005459,325";2
2022;3;1;1;13;2;1;5;1;1;"1439,590";"4318,771";"1439590,378";1
2022;3;1;1;13;2;1;6;1;2;"1439,590";"7197,952";"143959,038";1
2022;3;1;1;13;2;2;4;1;1;"1701,334";"3402,668";"1049723,129";1
2022;3;1;1;13;2;2;4;1;2;"673,181";"3365,904";"830705,128";1
2022;3;1;1;13;4;1;1;1;3;"1529,721";"21416,092";"764860,414";1
2022;3;1;1;13;4;1;2;2;2;"1439,590";"8637,542";"287918,076";1
2022;3;1;1;13;4;1;3;1;3;"1913,099";"30609,588";"304182,778";1
2022;3;1;1;13;4;1;3;2;1;"3155,239";"9465,716";"631047,733";1
2022;3;1;1;13;4;1;4;1;2;"866,841";"6934,730";"650130,945";1
2022;3;1;1;13;4;1;4;1;3;"2969,311";"53717,993";"431546,554";2
2022;3;1;1;13;4;1;5;1;2;"1173,570";"4694,279";"293392,426";1
2022;3;1;1;13;4;1;6;1;4;"2479,695";"76870,546";"1239847,522";1
2022;3;1;1;13;4;1;6;2;2;"2071,621";"24859,456";"2527378,042";1
2022;3;1;1;13;5;1;2;1;2;"3059,442";"18356,650";"290646,958";2
2022;3;1;1;14;1;1;2;1;1;"1137,097";"3411,292";"219459,754";1
2022;3;1;1;14;1;1;2;1;2;"6100,945";"31251,304";"2595527,273";3
2022;3;1;1;14;1;1;2;1;3;"3272,150";"49849,178";"1336986,177";2
2022;3;1;1;14;1;1;2;2;5;"1173,570";"144349,074";"0,000";1
2022;3;1;1;14;1;1;3;1;1;"4869,736";"12045,904";"1509282,654";3
2022;3;1;1;14;1;1;3;1;2;"3950,645";"15802,581";"1154207,699";2
2022;3;1;1;14;1;1;3;2;1;"1456,031";"4368,093";"436809,298";1
2022;3;1;1;14;1;1;4;1;1;"1137,097";"2274,194";"284274,293";1
2022;3;1;1;14;1;1;4;2;2;"2969,311";"17905,998";"843286,880";2
2022;3;1;1;14;1;1;5;1;1;"4328,808";"9831,186";"1132799,586";2
2022;3;1;1;14;1;1;5;1;2;"2613,160";"11892,231";"1621100,185";2
2022;3;1;1;14;1;1;7;1;2;"1456,031";"10192,217";"1093479,275";1
2022;3;1;1;14;1;1;9;#NULL!;1;"617,735";"1853,204";"197675,079";1
2022;3;1;1;14;1;1;9;9;2;"3824,532";"42069,849";"3526218,242";1
2022;3;1;1;14;1;2;2;1;1;"2563,305";"5126,609";"699782,154";1
2022;3;1;1;14;1;2;2;1;2;"927,087";"3708,349";"1037410,611";1
2022;3;1;1;14;1;2;2;2;1;"1137,097";"3411,292";"388887,233";1
2022;3;1;1;14;1;2;4;1;2;"3352,690";"20589,647";"2762759,493";2
2022;3;1;1;14;1;2;4;2;2;"3126,215";"12504,858";"1205985,649";2
2022;3;1;1;14;1;2;5;1;1;"4069,717";"12209,151";"1155799,673";1
2022;3;1;1;14;1;2;5;1;2;"2366,678";"17591,750";"1787164,547";2
2022;3;1;1;14;1;2;6;1;1;"5243,287";"15729,861";"1058423,699";2
2022;3;1;1;14;1;2;6;2;2;"2324,270";"9297,081";"929708,066";1
2022;3;1;1;14;1;2;7;2;2;"2324,270";"9297,081";"1754823,974";1
2022;3;1;1;14;2;1;5;1;2;"1456,031";"5824,124";"4368092,978";1
2022;3;1;1;14;2;1;5;2;2;"746,579";"4479,474";"1119868,426";1
2022;3;1;1;14;2;1;6;1;1;"1439,590";"2879,181";"719795,189";1
2022;3;1;1;14;2;1;6;1;2;"1701,334";"6805,336";"2552001,125";1
2022;3;1;1;14;4;1;1;2;3;"1137,097";"17056,458";"284274,293";1
2022;3;1;1;14;4;1;3;1;4;"1456,031";"45136,961";"728015,496";1
2022;3;1;1;14;4;1;3;2;2;"3155,239";"12620,955";"571098,198";1
2022;3;1;1;14;4;1;3;2;4;"673,181";"18849,063";"224169,212";1
2022;3;1;1;14;4;1;3;2;5;"1439,590";"155475,761";"0,000";1
2022;3;1;1;14;4;1;4;1;3;"2563,305";"41012,874";"256330,459";1
2022;3;1;1;14;4;1;4;2;2;"2983,848";"20777,516";"603135,836";3
2022;3;1;1;14;4;1;4;2;3;"1529,721";"38243,021";"50480,787";1
2022;3;1;1;14;4;1;5;1;2;"2511,055";"17577,385";"1506632,982";1
2022;3;1;1;14;4;1;5;2;3;"1137,097";"15919,360";"284274,293";1
2022;3;1;1;14;4;1;6;1;2;"1439,590";"10077,133";"215938,557";1
2022;3;1;1;14;5;1;5;2;1;"1137,097";"2274,194";"227419,434";1
2022;3;1;1;15;1;1;2;1;2;"2336,353";"16354,471";"2011599,929";1
2022;3;1;1;15;1;1;2;1;3;"7912,379";"112949,669";"12288964,399";2
2022;3;1;1;15;1;1;2;2;2;"1441,246";"10088,719";"1909650,313";1
2022;3;1;1;15;1;1;3;1;2;"2300,954";"16106,676";"4601907,416";1
2022;3;1;1;15;1;1;3;2;2;"3138,740";"26289,953";"3239458,733";2
2022;3;1;1;15;1;1;3;2;3;"1699,150";"23788,097";"2995601,131";1
2022;3;1;1;15;1;1;4;1;2;"16746,695";"142752,153";"18012790,312";5
2022;3;1;1;15;1;1;4;1;3;"2648,151";"37074,110";"4668689,649";1
2022;3;1;1;15;1;1;4;2;2;"4616,332";"43085,769";"7055294,684";3
2022;3;1;1;15;1;1;4;2;3;"2300,954";"32213,352";"2876192,135";1
2022;3;1;1;15;1;1;5;1;2;"3173,952";"30720,586";"2514848,851";3
2022;3;1;1;15;1;1;5;2;2;"4432,805";"31029,637";"2041977,018";2
2022;3;1;1;15;1;1;5;2;3;"4146,349";"58048,891";"5959756,652";2
2022;3;1;1;15;1;1;6;1;2;"1538,777";"10771,442";"1324887,399";1
2022;3;1;1;15;1;1;7;1;2;"2300,954";"11504,769";"791528,076";1
2022;3;1;1;15;1;1;7;2;2;"8919,441";"76241,809";"4614680,711";2
2022;3;1;1;15;1;1;7;2;4;"3237,927";"182190,736";"2811685,927";2
2022;3;1;1;15;1;1;9;1;2;"746,579";"5972,632";"789880,530";1
2022;3;1;1;15;1;1;9;9;3;"1538,777";"23081,662";"2894440,414";1
2022;3;1;1;15;1;2;1;2;2;"3229,096";"32290,956";"2819107,632";2
2022;3;1;1;15;1;2;3;1;2;"9273,481";"74223,813";"7932457,270";4
2022;3;1;1;15;1;2;3;1;3;"2300,954";"32213,352";"4173930,026";1
2022;3;1;1;15;1;2;3;2;2;"3426,661";"33190,440";"3645735,144";2
2022;3;1;1;15;1;2;4;1;2;"11499,036";"91898,941";"7081478,214";4
2022;3;1;1;15;1;2;4;1;3;"2336,353";"32708,942";"2228880,758";1
2022;3;1;1;15;1;2;4;2;2;"7617,706";"53323,943";"6214000,879";4
2022;3;1;1;15;1;2;4;2;3;"6618,487";"92658,822";"8570941,001";1
2022;3;1;1;15;1;2;5;1;2;"4483,040";"31381,277";"3609452,896";3
2022;3;1;1;15;1;2;5;2;2;"1125,707";"11257,070";"901691,296";1
2022;3;1;1;15;1;2;5;2;3;"2300,954";"32213,352";"15020625,806";1
2022;3;1;1;15;1;2;6;1;3;"3361,114";"50416,715";"7051617,854";1
2022;3;1;1;15;1;2;6;2;2;"1538,777";"13848,997";"4854842,907";1
2022;3;1;1;15;1;2;7;1;2;"6009,265";"42064,855";"8672693,478";2
2022;3;1;1;15;1;2;7;2;2;"1538,777";"16926,552";"4477842,427";1
2022;3;1;1;15;1;2;9;1;2;"2336,353";"16354,471";"2011599,929";1
2022;3;1;1;15;2;1;3;1;3;"1125,707";"15759,898";"2653291,365";1
2022;3;1;1;15;2;1;4;1;4;"1818,555";"52738,100";"7814331,641";1
2022;3;1;1;15;2;1;5;1;1;"2648,151";"7944,452";"1806038,764";1
2022;3;1;1;15;4;1;2;2;2;"2300,387";"23003,874";"1792001,821";1
2022;3;1;1;15;4;1;3;1;3;"2902,669";"43540,040";"3703806,081";1
2022;3;1;1;15;4;1;4;1;2;"1538,777";"6155,110";"1077144,227";1
2022;3;1;1;15;4;1;5;1;2;"1538,777";"7693,887";"615510,987";1
2022;3;1;1;15;4;1;5;2;2;"1538,777";"9232,665";"769388,733";1
2022;3;1;1;15;5;1;7;2;5;"2300,387";"243841,069";"1840309,958";1
2022;3;1;1;15;5;2;4;2;2;"1125,707";"12382,777";"1175238,093";1
2022;3;1;1;16;1;1;3;1;2;"1818,555";"7274,221";"454638,797";1
2022;3;1;1;16;1;1;4;1;2;"966,807";"9668,067";"910731,933";1
2022;3;1;1;16;1;1;5;2;3;"799,456";"18387,497";"799456,381";1
2022;3;1;1;16;1;1;6;1;3;"2648,151";"39722,260";"1324075,340";1
2022;3;1;1;16;1;1;6;2;3;"799,456";"11192,389";"665947,165";1
2022;3;1;1;16;4;1;1;1;3;"2300,387";"36806,199";"575096,862";1
2022;3;1;1;17;1;1;1;1;2;"927,104";"6489,725";"509906,943";1
2022;3;1;1;17;1;1;3;1;1;"2136,451";"6409,353";"1281870,660";1
2022;3;1;1;17;1;1;3;1;2;"2410,644";"9642,575";"2590045,595";2
2022;3;1;1;17;1;1;3;1;3;"746,579";"12691,842";"5972631,607";1
2022;3;1;1;17;1;1;3;1;4;"866,841";"35540,492";"866841,260";1
2022;3;1;1;17;1;1;3;2;1;"5896,153";"17688,459";"1609490,430";2
2022;3;1;1;17;1;1;3;2;2;"1439,590";"7197,952";"2879180,756";1
2022;3;1;1;17;1;1;3;2;3;"2050,120";"43052,510";"586334,188";1
2022;3;1;1;17;1;1;4;1;1;"948,070";"1896,140";"226588,768";1
2022;3;1;1;17;1;1;4;1;2;"2204,405";"16285,690";"994233,280";2
2022;3;1;1;17;1;1;4;2;1;"3824,532";"11473,595";"2294719,030";1
2022;3;1;1;17;1;1;5;1;2;"4069,633";"33591,430";"3899740,192";3
2022;3;1;1;17;1;1;5;2;2;"2602,075";"26020,748";"1907320,827";1
2022;3;1;1;17;1;1;6;1;1;"2136,451";"6409,353";"747757,885";1
2022;3;1;1;17;1;1;6;1;2;"7353,710";"37221,065";"2197830,236";3
2022;3;1;1;17;1;1;6;2;2;"1456,031";"5824,124";"580956,366";1
2022;3;1;1;17;1;1;7;1;3;"3155,239";"50483,819";"3574885,408";1
2022;3;1;1;17;1;1;9;2;2;"2050,120";"8200,478";"817997,696";1
2022;3;1;1;17;1;2;3;2;1;"3824,532";"11473,595";"2004054,619";1
2022;3;1;1;17;1;2;5;1;2;"764,815";"5353,703";"761755,480";1
2022;3;1;1;17;1;2;7;1;2;"746,579";"6719,211";"497221,581";1
2022;3;1;1;17;2;1;3;2;1;"948,070";"2844,210";"758456,127";1
2022;3;1;1;17;2;1;4;1;1;"5746,375";"12932,339";"5174214,129";5
2022;3;1;1;17;2;1;4;1;2;"2957,659";"35491,910";"11830636,591";1
2022;3;1;1;17;2;1;5;1;1;"2325,564";"6976,693";"899112,058";2
2022;3;1;1;17;2;1;5;1;2;"1137,097";"4548,389";"568548,586";1
2022;3;1;1;17;2;1;5;2;1;"1701,334";"5104,002";"1286208,567";1
2022;3;1;1;17;2;1;6;1;1;"1439,590";"2879,181";"1439590,378";1
2022;3;1;1;17;4;1;1;1;2;"3824,532";"19122,659";"458943,806";1
2022;3;1;1;17;4;1;1;2;2;"3106,510";"21745,570";"310650,999";1
2022;3;1;1;17;4;1;2;1;1;"971,053";"1942,107";"0,000";1
2022;3;1;1;17;4;1;2;2;1;"1529,721";"4589,162";"76486,041";1
2022;3;1;1;17;4;1;2;2;2;"2957,659";"26618,932";"1972758,651";1
2022;3;1;1;17;4;1;3;1;1;"3511,212";"10533,635";"495080,210";2
2022;3;1;1;17;4;1;3;1;2;"3408,403";"25409,809";"217977,661";2
2022;3;1;1;17;4;1;3;1;3;"550,602";"13765,047";"550601,864";1
2022;3;1;1;17;4;1;3;2;2;"2477,791";"18077,376";"219657,208";2
2022;3;1;1;17;4;1;4;1;4;"3824,532";"237120,966";"6069531,833";1
2022;3;1;1;17;4;1;4;2;1;"1701,334";"5104,002";"566544,250";1
2022;3;1;1;17;4;1;4;2;2;"2479,695";"14878,170";"1239847,522";1
2022;3;1;1;17;4;1;4;2;3;"3106,510";"43491,140";"1034467,827";1
2022;3;1;1;17;4;1;5;1;2;"2247,955";"25538,994";"2294581,243";2
2022;3;1;1;17;4;1;5;2;1;"1875,174";"4677,451";"84277,983";2
2022;3;1;1;17;4;1;6;1;1;"1439,590";"4318,771";"287918,076";1
2022;3;1;1;17;4;1;6;1;2;"4272,902";"25637,413";"2313776,542";2
2022;3;1;1;17;4;1;6;2;1;"3155,239";"9465,716";"0,000";1
2022;3;1;1;17;4;1;6;2;2;"971,053";"3884,214";"116526,415";1
2022;3;1;1;17;4;1;6;2;3;"3824,532";"57367,976";"1147359,515";1
2022;3;1;1;17;4;1;7;1;2;"928,708";"3714,832";"696531,093";1
2022;3;1;1;17;4;1;7;2;2;"1439,590";"5758,362";"359897,595";1
2022;3;1;1;17;4;2;5;1;1;"1701,334";"5104,002";"687338,970";1
2022;3;1;1;18;2;1;4;1;1;"2050,120";"6150,359";"1324377,222";1
2022;3;1;1;18;2;1;5;2;2;"3155,239";"15776,193";"6310477,331";1
2022;3;1;1;18;4;1;3;2;2;"2511,055";"22599,495";"1004421,988";1
2022;3;1;1;18;4;1;4;1;2;"1612,136";"12897,084";"806067,776";1
2022;3;1;1;18;4;1;5;1;3;"971,053";"20392,123";"291316,036";1
2022;3;1;1;18;4;1;5;2;2;"2050,120";"8200,478";"410023,908";1
2022;3;1;1;19;1;1;2;1;2;"746,579";"6719,211";"159021,317";1
2022;3;1;1;19;1;1;4;1;1;"971,053";"1942,107";"169934,355";1
2022;3;1;1;19;1;1;4;1;2;"2160,709";"15124,962";"1555710,398";1
2022;3;1;1;19;1;1;4;1;3;"617,735";"14825,631";"123546,924";1
2022;3;1;1;19;1;1;4;2;2;"746,579";"9705,526";"248610,791";1
2022;3;1;1;19;1;1;6;1;2;"1754,832";"11146,725";"1019553,043";2
2022;3;1;1;19;1;2;2;2;2;"1137,097";"7959,680";"1941024,871";1
2022;3;1;1;19;1;2;7;1;2;"1137,097";"9096,777";"1614677,983";1
2022;3;1;1;19;2;1;3;1;1;"746,579";"2239,737";"126918,422";1
2022;3;1;1;19;2;1;4;1;1;"1235,469";"3088,673";"911158,567";2
2022;3;1;1;19;2;1;4;1;4;"746,579";"45541,316";"1343842,112";1
2022;3;1;1;19;2;1;5;1;1;"746,579";"1493,158";"14931,579";1
2022;3;1;1;19;2;2;5;1;1;"1137,097";"3411,292";"958572,915";1
2022;3;1;1;19;2;2;6;1;2;"746,579";"4479,474";"1101203,953";1
2022;3;1;1;19;4;1;2;1;4;"1137,097";"94379,065";"2407234,712";1
2022;3;1;1;19;4;1;2;2;4;"2160,709";"62660,558";"1296425,332";1
2022;3;1;1;19;4;1;3;1;2;"3550,145";"24851,015";"275482,500";2
2022;3;1;1;19;4;1;3;2;2;"4100,239";"26651,554";"1195219,691";2
2022;3;1;1;19;4;1;3;2;4;"1137,097";"102338,745";"682258,303";1
2022;3;1;1;19;4;1;4;1;2;"2000,284";"12325,278";"490746,148";3
2022;3;1;1;19;4;1;4;2;2;"617,735";"8030,550";"185320,387";1
2022;3;1;1;19;4;1;5;2;2;"4421,715";"44020,233";"712580,315";3
2022;3;1;1;19;4;1;5;2;3;"764,815";"10707,406";"535370,318";1
2022;3;1;1;19;4;1;7;1;3;"617,735";"10501,489";"30886,731";1
2022;3;1;1;19;4;1;7;1;4;"2602,075";"187349,385";"3903112,198";1
2022;3;1;1;19;4;1;7;2;2;"4255,942";"25535,650";"851188,349";1
2022;3;1;1;19;4;1;9;9;2;"617,735";"4941,877";"134666,148";1
2022;3;1;1;19;4;2;9;2;4;"764,815";"24474,072";"891773,986";1
2022;3;1;1;20;1;1;1;1;1;"2957,659";"2957,659";"591531,830";1
2022;3;1;1;20;1;1;1;1;2;"13213,690";"106517,578";"5380333,211";7
2022;3;1;1;20;1;1;1;1;3;"1441,246";"20177,437";"2161868,279";1
2022;3;1;1;20;1;1;1;2;1;"3045,856";"9137,567";"1366671,972";3
2022;3;1;1;20;1;1;1;2;2;"4642,486";"35912,972";"2043116,209";3
2022;3;1;1;20;1;1;1;2;3;"5277,142";"87878,497";"6032238,636";3
2022;3;1;1;20;1;1;2;1;1;"3496,442";"9315,756";"492152,679";3
2022;3;1;1;20;1;1;2;1;2;"29935,488";"186588,728";"15309646,637";19
2022;3;1;1;20;1;1;2;1;3;"866,841";"22537,873";"3178706,900";1
2022;3;1;1;20;1;1;2;2;1;"12341,549";"29180,778";"3422289,442";6
2022;3;1;1;20;1;1;2;2;2;"24010,372";"160913,758";"15517555,061";16
2022;3;1;1;20;1;1;2;2;3;"2444,691";"41157,776";"7968850,521";3
2022;3;1;1;20;1;1;2;2;4;"3139,515";"97333,339";"224170,877";2
2022;3;1;1;20;1;1;3;1;1;"11518,028";"28994,349";"3429062,535";8
2022;3;1;1;20;1;1;3;1;2;"26978,108";"163955,489";"12919575,529";19
2022;3;1;1;20;1;1;3;1;3;"6639,370";"102722,872";"7634497,396";4
2022;3;1;1;20;1;1;3;2;1;"12143,150";"35628,262";"2636761,694";6
2022;3;1;1;20;1;1;3;2;2;"35323,184";"243057,540";"18025760,807";27
2022;3;1;1;20;1;1;3;2;3;"3689,012";"72152,599";"5893440,393";2
2022;3;1;1;20;1;1;4;1;1;"7857,533";"22399,028";"2569212,179";6
2022;3;1;1;20;1;1;4;1;2;"50087,391";"366996,718";"48680277,404";36
2022;3;1;1;20;1;1;4;1;3;"4446,682";"62253,543";"970396,685";3
2022;3;1;1;20;1;1;4;1;4;"927,087";"48208,536";"788951,233";1
2022;3;1;1;20;1;1;4;2;1;"11644,955";"32334,342";"3603827,587";8
2022;3;1;1;20;1;1;4;2;2;"36061,206";"229024,463";"25946498,495";23
2022;3;1;1;20;1;1;4;2;3;"8355,712";"124939,651";"8071646,547";7
2022;3;1;1;20;1;1;4;2;4;"2957,659";"183374,867";"18485369,673";1
2022;3;1;1;20;1;1;5;1;1;"4744,855";"12986,151";"4086630,479";4
2022;3;1;1;20;1;1;5;1;2;"34952,401";"235176,984";"63973404,289";23
2022;3;1;1;20;1;1;5;1;3;"8323,198";"126649,999";"12482584,550";6
2022;3;1;1;20;1;1;5;2;1;"8683,571";"19663,290";"3564377,785";6
2022;3;1;1;20;1;1;5;2;2;"28712,237";"223612,358";"31533384,537";25
2022;3;1;1;20;1;1;5;2;3;"17041,280";"248244,188";"20946535,079";9
